alpha,beta,chain
-0.20101067,0.16626637,chain_2
-0.21537133,0.18571216,chain_2
-0.18902782,0.1506199,chain_2
-0.2037275,0.18263477,chain_2
-0.22336219,0.18870823,chain_2
-0.20213865,0.16504402,chain_2
-0.21795066,0.16521537,chain_2
-0.23160692,0.15703128,chain_2
-0.21752244,0.1839738,chain_2
-0.2424528,0.20821229,chain_2
-0.20930241,0.16438413,chain_2
-0.2286213,0.20808508,chain_2
-0.19446509,0.17479831,chain_2
-0.21887888,0.1711159,chain_2
-0.19833219,0.15941872,chain_2
-0.25515184,0.19216801,chain_2
-0.24482843,0.20929131,chain_2
-0.22358356,0.17765562,chain_2
-0.23398569,0.18819347,chain_2
-0.200273,0.1650945,chain_2
-0.22848165,0.20578663,chain_2
-0.20084578,0.1415632,chain_2
-0.19465177,0.14953503,chain_2
-0.20582494,0.1714363,chain_2
-0.20575754,0.17484024,chain_2
-0.23515733,0.19072992,chain_2
-0.21110313,0.19362698,chain_2
-0.22193201,0.18734103,chain_2
-0.21298172,0.1705016,chain_2
-0.21522947,0.15903747,chain_2
-0.21042241,0.18683043,chain_2
-0.19987005,0.15671544,chain_2
-0.22398247,0.18546891,chain_2
-0.21769801,0.1777302,chain_2
-0.24387427,0.21190219,chain_2
-0.21372233,0.19608212,chain_2
-0.21048681,0.17641209,chain_2
-0.20094864,0.1849435,chain_2
-0.21742593,0.17063373,chain_2
-0.22737576,0.17620441,chain_2
-0.21850084,0.21399763,chain_2
-0.1846298,0.13500556,chain_2
-0.19672216,0.13416575,chain_2
-0.21713741,0.16172771,chain_2
-0.20893353,0.18719247,chain_2
-0.1997125,0.17388591,chain_2
-0.21088244,0.19988936,chain_2
-0.20911433,0.18615152,chain_2
-0.20751226,0.17764492,chain_2
-0.20937741,0.16383356,chain_2
-0.18987176,0.16661525,chain_2
-0.21190953,0.18065083,chain_2
-0.19245444,0.13868149,chain_2
-0.20120423,0.17934014,chain_2
-0.23162635,0.225777,chain_2
-0.2562244,0.19003883,chain_2
-0.18436813,0.16763464,chain_2
-0.20313789,0.1920665,chain_2
-0.22085235,0.18724844,chain_2
-0.21927467,0.20766637,chain_2
-0.21580628,0.18948123,chain_2
-0.23910844,0.17745742,chain_2
-0.2512004,0.22057685,chain_2
-0.23116422,0.21214445,chain_2
-0.21456002,0.17946799,chain_2
-0.25925955,0.22217517,chain_2
-0.20041762,0.16746823,chain_2
-0.19902761,0.14934954,chain_2
-0.21595128,0.19842416,chain_2
-0.20614158,0.17810258,chain_2
-0.24157248,0.18877335,chain_2
-0.23527367,0.16971703,chain_2
-0.20239568,0.1806689,chain_2
-0.22523633,0.19918884,chain_2
-0.20544574,0.15172143,chain_2
-0.20842859,0.1392042,chain_2
-0.21258353,0.1718853,chain_2
-0.20544456,0.18029767,chain_2
-0.17792061,0.14675333,chain_2
-0.20155121,0.1750491,chain_2
-0.22253689,0.18452772,chain_2
-0.21574621,0.21344517,chain_2
-0.233342,0.16979645,chain_2
-0.19859596,0.20295154,chain_2
-0.22525041,0.17701866,chain_2
-0.20872924,0.19681482,chain_2
-0.22611623,0.19869539,chain_2
-0.2154857,0.18081407,chain_2
-0.2366803,0.19557688,chain_2
-0.22161518,0.15676339,chain_2
-0.21838413,0.19162284,chain_2
-0.19463256,0.18500671,chain_2
-0.19221905,0.1804554,chain_2
-0.19557145,0.1750703,chain_2
-0.21096206,0.17597184,chain_2
-0.2061395,0.1647497,chain_2
-0.22511375,0.19185203,chain_2
-0.2466193,0.19302717,chain_2
-0.22993568,0.17562376,chain_2
-0.23048976,0.20849463,chain_2
-0.19800809,0.15992309,chain_2
-0.21471557,0.1627935,chain_2
-0.22504671,0.21449994,chain_2
-0.23196334,0.18304989,chain_2
-0.23539847,0.19821231,chain_2
-0.23461266,0.186294,chain_2
-0.20993093,0.16789722,chain_2
-0.20805062,0.18000719,chain_2
-0.23811379,0.17448503,chain_2
-0.22854488,0.19586541,chain_2
-0.21414502,0.19069654,chain_2
-0.21628763,0.18780439,chain_2
-0.20597944,0.1944031,chain_2
-0.24973424,0.17593998,chain_2
-0.21064891,0.1710228,chain_2
-0.23179616,0.19145566,chain_2
-0.20664977,0.18816486,chain_2
-0.20374948,0.17941263,chain_2
-0.21143153,0.1731018,chain_2
-0.20420451,0.15946113,chain_2
-0.1904424,0.17517433,chain_2
-0.20117414,0.16723892,chain_2
-0.21107861,0.17983747,chain_2
-0.22368012,0.17978515,chain_2
-0.18059449,0.14768016,chain_2
-0.2088566,0.19282363,chain_2
-0.22648953,0.19102877,chain_2
-0.19193774,0.15502046,chain_2
-0.20805717,0.17519812,chain_2
-0.18684255,0.13905613,chain_2
-0.2269131,0.17205502,chain_2
-0.2105801,0.19862337,chain_2
-0.2100392,0.19139293,chain_2
-0.24008623,0.1789717,chain_2
-0.20695788,0.1648947,chain_2
-0.2032265,0.17391673,chain_2
-0.20397843,0.15763342,chain_2
-0.20313425,0.1507557,chain_2
-0.20985577,0.17407608,chain_2
-0.22190255,0.15770502,chain_2
-0.21687476,0.18761171,chain_2
-0.20556553,0.17253196,chain_2
-0.21194212,0.2026383,chain_2
-0.23045799,0.15663382,chain_2
-0.23507129,0.1841106,chain_2
-0.20508204,0.1604035,chain_2
-0.21470597,0.14869757,chain_2
-0.22922781,0.18024634,chain_2
-0.21364273,0.17965198,chain_2
-0.21842705,0.18073127,chain_2
-0.2028397,0.1717677,chain_2
-0.22940136,0.18388413,chain_2
-0.20310128,0.13764526,chain_2
-0.21335964,0.16899812,chain_2
-0.20770124,0.11908814,chain_2
-0.20305872,0.1778184,chain_2
-0.2148126,0.20166327,chain_2
-0.2143572,0.1929018,chain_2
-0.1944402,0.15594806,chain_2
-0.19111563,0.14504963,chain_2
-0.21561864,0.18039168,chain_2
-0.22262454,0.17125125,chain_2
-0.22501495,0.18061787,chain_2
-0.21510728,0.15261379,chain_2
-0.21670714,0.21310395,chain_2
-0.2160043,0.16892502,chain_2
-0.22871158,0.19621721,chain_2
-0.22209579,0.15220028,chain_2
-0.21851699,0.1623537,chain_2
-0.20332369,0.18426552,chain_2
-0.20020413,0.16714999,chain_2
-0.22145595,0.1746923,chain_2
-0.22406788,0.21628064,chain_2
-0.21470125,0.17602728,chain_2
-0.2137857,0.15477985,chain_2
-0.1999421,0.17640051,chain_2
-0.20906062,0.16821523,chain_2
-0.24049634,0.21677296,chain_2
-0.23092616,0.14983276,chain_2
-0.22576134,0.20319603,chain_2
-0.2195035,0.19763762,chain_2
-0.21177146,0.19150448,chain_2
-0.21604148,0.14785169,chain_2
-0.20536701,0.19119498,chain_2
-0.20963809,0.1472362,chain_2
-0.22246478,0.1699609,chain_2
-0.2220693,0.17575075,chain_2
-0.22545077,0.17832704,chain_2
-0.23568547,0.20387669,chain_2
-0.22519143,0.17714995,chain_2
-0.21428995,0.19228007,chain_2
-0.19975328,0.1734094,chain_2
-0.21369106,0.16238818,chain_2
-0.22620995,0.18540947,chain_2
-0.21036346,0.18196481,chain_2
-0.19184738,0.15841235,chain_2
-0.16892551,0.15363002,chain_2
-0.23941617,0.21014161,chain_2
-0.23168719,0.18613315,chain_2
-0.20749454,0.15853018,chain_2
-0.21765697,0.16291276,chain_2
-0.21194758,0.19377215,chain_2
-0.21790144,0.15968281,chain_2
-0.20301044,0.16512907,chain_2
-0.25532523,0.20064577,chain_2
-0.21401328,0.18101615,chain_2
-0.22418663,0.20663856,chain_2
-0.19016704,0.17564642,chain_2
-0.22352768,0.14707224,chain_2
-0.20481259,0.18619616,chain_2
-0.23584433,0.18708394,chain_2
-0.20062384,0.1622433,chain_2
-0.22167069,0.18176925,chain_2
-0.21101134,0.17987488,chain_2
-0.23968612,0.18897098,chain_2
-0.22497359,0.19473243,chain_2
-0.21285948,0.1586005,chain_2
-0.22362453,0.1846329,chain_2
-0.23777832,0.1814397,chain_2
-0.20810252,0.17051236,chain_2
-0.2219438,0.17668898,chain_2
-0.2155505,0.19521235,chain_2
-0.2124295,0.1803538,chain_2
-0.23024435,0.1502898,chain_2
-0.21057145,0.16451555,chain_2
-0.2411226,0.21002632,chain_2
-0.21218807,0.20141836,chain_2
-0.22659591,0.19399866,chain_2
-0.21788912,0.1847445,chain_2
-0.20128033,0.2011832,chain_2
-0.20853728,0.1746051,chain_2
-0.23360059,0.16348046,chain_2
-0.2100396,0.18986595,chain_2
-0.23503566,0.20904338,chain_2
-0.22309086,0.19563438,chain_2
-0.20473982,0.15884522,chain_2
-0.22798169,0.19287279,chain_2
-0.22429687,0.1817625,chain_2
-0.18747532,0.14213713,chain_2
-0.21987051,0.16553845,chain_2
-0.20625871,0.16993041,chain_2
-0.20942399,0.1796037,chain_2
-0.2292416,0.18820581,chain_2
-0.21422035,0.17485392,chain_2
-0.22679834,0.20325565,chain_2
-0.2220152,0.184173,chain_2
-0.20480002,0.17819245,chain_2
-0.206739,0.16840367,chain_2
-0.22388159,0.19596906,chain_2
-0.23346668,0.18952692,chain_2
-0.21202819,0.18876906,chain_2
-0.22025749,0.19709459,chain_2
-0.20274575,0.17743668,chain_2
-0.21413088,0.19156425,chain_2
-0.22715001,0.17923534,chain_2
-0.20703186,0.15326184,chain_2
-0.22957616,0.18792722,chain_2
-0.18680379,0.16212127,chain_2
-0.23858875,0.20986591,chain_2
-0.24752173,0.17146006,chain_2
-0.2228636,0.17366491,chain_2
-0.25155708,0.20432916,chain_2
-0.22847101,0.18146668,chain_2
-0.22397828,0.19178082,chain_2
-0.20010768,0.1521195,chain_2
-0.2478299,0.15770176,chain_2
-0.2138562,0.18447435,chain_2
-0.23974505,0.20249538,chain_2
-0.20555298,0.14822578,chain_2
-0.20993158,0.21544267,chain_2
-0.22401449,0.219189,chain_2
-0.20921147,0.16738564,chain_2
-0.22279207,0.2025506,chain_2
-0.21426399,0.18477724,chain_2
-0.18507534,0.14658295,chain_2
-0.18830028,0.1619538,chain_2
-0.21008633,0.19730258,chain_2
-0.21927202,0.20254187,chain_2
-0.19681953,0.16700706,chain_2
-0.22391823,0.19918154,chain_2
-0.22350165,0.18051249,chain_2
-0.22512414,0.20138752,chain_2
-0.23021078,0.18925361,chain_2
-0.22496688,0.1851186,chain_2
-0.20008346,0.17763148,chain_2
-0.20279601,0.16240573,chain_2
-0.22447984,0.1733264,chain_2
-0.20978957,0.1712467,chain_2
-0.18407395,0.16140254,chain_2
-0.22600076,0.19588591,chain_2
-0.20451795,0.1368304,chain_2
-0.24533264,0.17530721,chain_2
-0.22224982,0.19483186,chain_2
-0.19423905,0.19198467,chain_2
-0.22016573,0.17611858,chain_2
-0.19984253,0.16437712,chain_2
-0.18931021,0.16760466,chain_2
-0.19708589,0.14844982,chain_2
-0.17235836,0.15382576,chain_2
-0.18590888,0.16072492,chain_2
-0.19647533,0.17476271,chain_2
-0.22692613,0.1829874,chain_2
-0.207589,0.17405249,chain_2
-0.18937698,0.1616227,chain_2
-0.21506678,0.15648125,chain_2
-0.21682487,0.16346194,chain_2
-0.20443888,0.15705247,chain_2
-0.22444364,0.20779571,chain_2
-0.19247384,0.16434054,chain_2
-0.22810659,0.18932371,chain_2
-0.23077866,0.18914977,chain_2
-0.21600786,0.172581,chain_2
-0.19528352,0.15601827,chain_2
-0.21338746,0.18228427,chain_2
-0.2497877,0.25429377,chain_2
-0.18582116,0.172202,chain_2
-0.22095472,0.21343234,chain_2
-0.20678292,0.17663577,chain_2
-0.20333424,0.15798494,chain_2
-0.21829592,0.18283126,chain_2
-0.22459792,0.18704674,chain_2
-0.23235072,0.19621393,chain_2
-0.20314924,0.1988607,chain_2
-0.23023486,0.20665933,chain_2
-0.22989985,0.18352768,chain_2
-0.20470083,0.17826205,chain_2
-0.24486749,0.17885353,chain_2
-0.23263036,0.19601263,chain_2
-0.2001489,0.18290094,chain_2
-0.20139998,0.1686442,chain_2
-0.20001107,0.17499395,chain_2
-0.21578304,0.18158148,chain_2
-0.23403488,0.19817315,chain_2
-0.22675066,0.19716313,chain_2
-0.22617693,0.21678878,chain_2
-0.21547528,0.23431526,chain_2
-0.20160256,0.17634743,chain_2
-0.25050265,0.1904545,chain_2
-0.2423996,0.17601049,chain_2
-0.24411781,0.22629888,chain_2
-0.19092195,0.1593824,chain_2
-0.21216966,0.16657528,chain_2
-0.18258056,0.15346844,chain_2
-0.22240996,0.191493,chain_2
-0.21654792,0.16046149,chain_2
-0.20231487,0.1819461,chain_2
-0.20979226,0.15015025,chain_2
-0.23332259,0.23007552,chain_2
-0.19206485,0.1432338,chain_2
-0.17963703,0.13962056,chain_2
-0.18471278,0.12575117,chain_2
-0.23248176,0.16747683,chain_2
-0.23751904,0.19180878,chain_2
-0.20801255,0.16998854,chain_2
-0.2033271,0.16568027,chain_2
-0.19798785,0.16467462,chain_2
-0.23660591,0.1963487,chain_2
-0.227123,0.2135529,chain_2
-0.24801727,0.208562,chain_2
-0.19857939,0.16126493,chain_2
-0.21391281,0.17618588,chain_2
-0.2432998,0.22214253,chain_2
-0.2151368,0.21706922,chain_2
-0.19188233,0.14890336,chain_2
-0.21828276,0.16397713,chain_2
-0.21177219,0.19903028,chain_2
-0.22984952,0.20917045,chain_2
-0.2527113,0.2097878,chain_2
-0.22179385,0.19703993,chain_2
-0.23649703,0.20702705,chain_2
-0.22002092,0.19106165,chain_2
-0.20972078,0.18621768,chain_2
-0.20647489,0.14985457,chain_2
-0.18552284,0.13385828,chain_2
-0.2152919,0.18462785,chain_2
-0.24515025,0.21479164,chain_2
-0.19427495,0.17120539,chain_2
-0.19744919,0.19762465,chain_2
-0.23043558,0.18659267,chain_2
-0.20771834,0.17147413,chain_2
-0.19532801,0.15628302,chain_2
-0.2012968,0.173466,chain_2
-0.22291473,0.1510962,chain_2
-0.1920084,0.15653583,chain_2
-0.18997219,0.15532339,chain_2
-0.20732142,0.16090634,chain_2
-0.23975906,0.18806967,chain_2
-0.2157152,0.20364982,chain_2
-0.2348486,0.18917774,chain_2
-0.21049389,0.21715048,chain_2
-0.22738129,0.20874861,chain_2
-0.23092052,0.16188838,chain_2
-0.25183558,0.17308216,chain_2
-0.2003171,0.16669483,chain_2
-0.21353185,0.19217643,chain_2
-0.19931954,0.18091714,chain_2
-0.19485925,0.17519818,chain_2
-0.2033999,0.1819079,chain_2
-0.20862599,0.17449242,chain_2
-0.20862706,0.17833725,chain_2
-0.23602699,0.18101542,chain_2
-0.23863399,0.18477339,chain_2
-0.20335597,0.17587526,chain_2
-0.2104637,0.16282372,chain_2
-0.2005663,0.15822582,chain_2
-0.2081005,0.17166787,chain_2
-0.21724829,0.21210821,chain_2
-0.21817838,0.17777327,chain_2
-0.21824631,0.17349163,chain_2
-0.2038015,0.14927776,chain_2
-0.21836407,0.18663181,chain_2
-0.24586493,0.18693148,chain_2
-0.20645554,0.1602283,chain_2
-0.21137337,0.17757788,chain_2
-0.217316,0.20469697,chain_2
-0.22746259,0.17792234,chain_2
-0.24620682,0.19419397,chain_2
-0.20852914,0.15443951,chain_2
-0.22334817,0.15749615,chain_2
-0.21330088,0.19038785,chain_2
-0.23851022,0.181611,chain_2
-0.21290989,0.14631258,chain_2
-0.2310722,0.16475065,chain_2
-0.21318746,0.19794482,chain_2
-0.20526169,0.1690312,chain_2
-0.20683926,0.15446399,chain_2
-0.2195548,0.20148917,chain_2
-0.22030023,0.18867016,chain_2
-0.21507582,0.21365535,chain_2
-0.23239084,0.18889144,chain_2
-0.2305317,0.18938984,chain_2
-0.20078473,0.16712458,chain_2
-0.20239285,0.14450426,chain_2
-0.24310501,0.19009009,chain_2
-0.20328756,0.15784355,chain_2
-0.19169126,0.16034016,chain_2
-0.22751404,0.18778971,chain_2
-0.2404359,0.18053086,chain_2
-0.22847933,0.22512957,chain_2
-0.20547017,0.18577516,chain_2
-0.23879927,0.19735709,chain_2
-0.21260528,0.17903824,chain_2
-0.19921067,0.1557716,chain_2
-0.23997575,0.18184508,chain_2
-0.21484938,0.14492756,chain_2
-0.20310193,0.1610405,chain_2
-0.21191016,0.17730048,chain_2
-0.23101564,0.19539893,chain_2
-0.21608996,0.17670263,chain_2
-0.20529225,0.17673817,chain_2
-0.24056685,0.19172716,chain_2
-0.20584372,0.18453388,chain_2
-0.22172233,0.19446081,chain_2
-0.22098215,0.14705613,chain_2
-0.18686141,0.15691455,chain_2
-0.23202051,0.15987694,chain_2
-0.21277656,0.220609,chain_2
-0.25378823,0.19262591,chain_2
-0.20178317,0.16821395,chain_2
-0.22041366,0.18542223,chain_2
-0.22106193,0.2115658,chain_2
-0.20357852,0.20421359,chain_2
-0.24178518,0.20354304,chain_2
-0.21232963,0.16306677,chain_2
-0.23273234,0.21621782,chain_2
-0.2089647,0.15820245,chain_2
-0.22458155,0.19569704,chain_2
-0.193861,0.13450046,chain_2
-0.21601118,0.15354602,chain_2
-0.20448449,0.1703487,chain_2
-0.19921756,0.18995911,chain_2
-0.2216834,0.17673145,chain_2
-0.20815583,0.16795367,chain_2
-0.20987843,0.19224854,chain_2
-0.22733438,0.19014265,chain_2
-0.24079378,0.19389029,chain_2
-0.1968503,0.15779746,chain_2
-0.20817126,0.18755792,chain_2
-0.21607022,0.1523339,chain_2
-0.21275829,0.16800898,chain_2
-0.22448687,0.17586881,chain_2
-0.23088548,0.18848906,chain_2
-0.19512029,0.13869268,chain_2
-0.18899995,0.15499596,chain_2
-0.21527484,0.22811086,chain_2
-0.26110092,0.1930349,chain_2
-0.20636013,0.17526749,chain_2
-0.20581527,0.16647005,chain_2
-0.18094772,0.17867571,chain_2
-0.2477276,0.1958588,chain_2
-0.20672198,0.20674166,chain_2
-0.20444587,0.18239939,chain_2
-0.24830906,0.2077652,chain_2
-0.21646264,0.19837044,chain_2
-0.2564678,0.24097668,chain_2
-0.23382097,0.19154595,chain_2
-0.1945163,0.17091335,chain_2
-0.23598513,0.19320004,chain_2
-0.23581742,0.17253177,chain_2
-0.21851908,0.19384246,chain_2
-0.20857722,0.1478739,chain_2
-0.18775113,0.15672742,chain_2
-0.23359463,0.16096662,chain_2
-0.21312019,0.1578052,chain_2
-0.19987155,0.15152012,chain_2
-0.21047045,0.18459313,chain_2
-0.20982866,0.21268433,chain_2
-0.21865292,0.1684294,chain_2
-0.2359146,0.17320985,chain_2
-0.2360728,0.21044353,chain_2
-0.23857975,0.16637701,chain_2
-0.23318042,0.23170173,chain_2
-0.19932067,0.1817857,chain_2
-0.25159535,0.21611,chain_2
-0.2103015,0.17404523,chain_2
-0.20407012,0.18658987,chain_2
-0.22504325,0.19324966,chain_2
-0.17993277,0.13410607,chain_2
-0.20349148,0.17164393,chain_2
-0.21346255,0.16357443,chain_2
-0.21045658,0.18869019,chain_2
-0.22063935,0.19050545,chain_2
-0.20147683,0.14694197,chain_2
-0.23397323,0.18104059,chain_2
-0.22285467,0.17263915,chain_2
-0.21935742,0.18288715,chain_2
-0.23831698,0.21013582,chain_2
-0.2260138,0.16780388,chain_2
-0.19460818,0.13554193,chain_2
-0.23555899,0.21453539,chain_2
-0.19698548,0.13610058,chain_2
-0.2015603,0.17331561,chain_2
-0.23002666,0.21146135,chain_2
-0.21431059,0.15149161,chain_2
-0.21198016,0.15875812,chain_2
-0.22822495,0.1571851,chain_2
-0.23400548,0.17697246,chain_2
-0.24950162,0.17533515,chain_2
-0.21031758,0.18334612,chain_2
-0.22492698,0.20369971,chain_2
-0.21369483,0.14648844,chain_2
-0.19602421,0.16384894,chain_2
-0.20510545,0.18605307,chain_2
-0.2061637,0.15367384,chain_2
-0.2016516,0.15316866,chain_2
-0.22674492,0.17773181,chain_2
-0.21028274,0.1748787,chain_2
-0.19843704,0.16064142,chain_2
-0.23473217,0.19570568,chain_2
-0.21009587,0.17563619,chain_2
-0.21094872,0.18035987,chain_2
-0.22063619,0.18882136,chain_2
-0.21165015,0.17147285,chain_2
-0.20955147,0.14608373,chain_2
-0.22394797,0.18811755,chain_2
-0.23784687,0.1754871,chain_2
-0.20151019,0.14512241,chain_2
-0.20407523,0.15916516,chain_2
-0.20698087,0.16200708,chain_2
-0.20311189,0.18451153,chain_2
-0.21197616,0.18245204,chain_2
-0.21653417,0.1368803,chain_2
-0.18108274,0.16112234,chain_2
-0.18815403,0.1585442,chain_2
-0.18711421,0.17816152,chain_2
-0.20982419,0.18523239,chain_2
-0.18600471,0.1659734,chain_2
-0.21287003,0.14482564,chain_2
-0.22516267,0.18347132,chain_2
-0.22552444,0.18557988,chain_2
-0.21039176,0.17597243,chain_2
-0.21871318,0.16205183,chain_2
-0.21885407,0.16343293,chain_2
-0.25342283,0.20263869,chain_2
-0.20529956,0.15863463,chain_2
-0.24452087,0.19665234,chain_2
-0.22070043,0.1697216,chain_2
-0.21027038,0.19323216,chain_2
-0.20793715,0.18142883,chain_2
-0.20756412,0.15361688,chain_2
-0.2252584,0.18047816,chain_2
-0.21190229,0.15133128,chain_2
-0.19389589,0.15639307,chain_2
-0.20252995,0.14451882,chain_2
-0.21969984,0.1880914,chain_2
-0.22594629,0.21269345,chain_2
-0.22015817,0.20670809,chain_2
-0.20536588,0.17391235,chain_2
-0.21225189,0.18864992,chain_2
-0.20091213,0.1832685,chain_2
-0.22885759,0.1772905,chain_2
-0.20191097,0.15890257,chain_2
-0.21999598,0.16271724,chain_2
-0.2330123,0.19898628,chain_2
-0.19960804,0.1613231,chain_2
-0.20070066,0.16053884,chain_2
-0.21001858,0.18109038,chain_2
-0.21615067,0.16982462,chain_2
-0.19181255,0.18496244,chain_2
-0.21667285,0.2055229,chain_2
-0.2288382,0.18934877,chain_2
-0.22280109,0.21075214,chain_2
-0.21870309,0.18035425,chain_2
-0.24918379,0.19458395,chain_2
-0.19540425,0.163192,chain_2
-0.20655274,0.1820492,chain_2
-0.20119461,0.18704042,chain_2
-0.2008602,0.15670812,chain_2
-0.21839106,0.1676886,chain_2
-0.21290658,0.16164067,chain_2
-0.22435993,0.21284072,chain_2
-0.20396185,0.17863666,chain_2
-0.21092832,0.2058407,chain_2
-0.20484878,0.18737713,chain_2
-0.20473807,0.17855765,chain_2
-0.19957602,0.12605381,chain_2
-0.2034543,0.15587737,chain_2
-0.20357977,0.1862259,chain_2
-0.22903827,0.17373109,chain_2
-0.20125365,0.15353233,chain_2
-0.24255165,0.20842552,chain_2
-0.23994172,0.20954682,chain_2
-0.1970442,0.13362932,chain_2
-0.2117592,0.18478332,chain_2
-0.21444209,0.15787014,chain_2
-0.17249337,0.13196795,chain_2
-0.17932567,0.17385612,chain_2
-0.25468394,0.14057995,chain_2
-0.22486958,0.17370674,chain_2
-0.16390209,0.15474634,chain_2
-0.19521627,0.16877519,chain_2
-0.23954579,0.22667262,chain_2
-0.22236899,0.19025983,chain_2
-0.23503989,0.17361017,chain_2
-0.22054222,0.19375148,chain_2
-0.2104595,0.17306454,chain_2
-0.21455422,0.16067445,chain_2
-0.2093613,0.1987293,chain_2
-0.23530594,0.19777766,chain_2
-0.19647601,0.17897302,chain_2
-0.20413698,0.13802685,chain_2
-0.18441693,0.15629506,chain_2
-0.22863798,0.17422701,chain_2
-0.21892254,0.1716334,chain_2
-0.19859181,0.16083819,chain_2
-0.24124195,0.21336003,chain_2
-0.223687,0.16192412,chain_2
-0.20744218,0.21173696,chain_2
-0.22053476,0.16250294,chain_2
-0.22443649,0.19864692,chain_2
-0.19447233,0.16971944,chain_2
-0.21504399,0.17600572,chain_2
-0.19671378,0.16982315,chain_2
-0.18560368,0.16848959,chain_2
-0.20705365,0.19362976,chain_2
-0.20871161,0.18741277,chain_2
-0.2012384,0.16547523,chain_2
-0.24607848,0.15262349,chain_2
-0.20762241,0.17904192,chain_2
-0.22147949,0.18568973,chain_2
-0.23186155,0.17679445,chain_2
-0.21315624,0.16431527,chain_2
-0.21236643,0.16846979,chain_2
-0.2254277,0.18931794,chain_2
-0.22020723,0.19509563,chain_2
-0.19645707,0.15274286,chain_2
-0.20828882,0.16979633,chain_2
-0.22008549,0.19448271,chain_2
-0.23188287,0.18294616,chain_2
-0.20982428,0.14311427,chain_2
-0.19491184,0.14817922,chain_2
-0.20260331,0.1615432,chain_2
-0.2012119,0.17087588,chain_2
-0.2026708,0.1786724,chain_2
-0.20480461,0.17445743,chain_2
-0.20649917,0.19690622,chain_2
-0.21732083,0.1765758,chain_2
-0.22492906,0.17705363,chain_2
-0.25088662,0.18579018,chain_2
-0.20527129,0.19352277,chain_2
-0.19088677,0.18349133,chain_2
-0.21941927,0.16475217,chain_2
-0.21346799,0.17390765,chain_2
-0.22315802,0.16162345,chain_2
-0.20818943,0.17835888,chain_2
-0.20978585,0.18839425,chain_2
-0.2248115,0.1990945,chain_2
-0.23332842,0.16686589,chain_2
-0.22449295,0.1958793,chain_2
-0.2178907,0.1829615,chain_2
-0.20986244,0.19345254,chain_2
